2.949312951240074653e+03,2.930133449284017843e+03,3.702036104743202941e+03,4.066928834477219425e+03,4.411072164207034803e+03,4.414028578482832017e+03,4.377969564414835077e+03,3.919918750819575052e+03,3.772661711843178182e+03,3.634667406395756643e+03,4.006024190109976189e+03,4.115247040170657783e+03,3.992924758544773795e+03,3.835842595281311333e+03,4.000852321055097946e+03,4.234409269938766556e+03,4.114830189865046123e+03,4.299285446663856419e+03,4.377645140587635069e+03,3.800481835238086205e+03,4.197859627653052485e+03,3.725725209295529567e+03,4.246085602452678359e+03,3.600602334793276896e+03,3.089897255973117353e+03,2.794930314637514130e+03,3.380431876139977703e+03,3.710186021431232348e+03,3.456369850066134859e+03,3.857230119801697128e+03,3.437192082860432038e+03,3.797226805798440182e+03,4.234063017169614795e+03,4.193683632856444092e+03,3.978735299996214962e+03,3.949499603305227083e+03,4.454874772211068375e+03,4.077198845696937951e+03,4.248720041960598792e+03,3.917643438649609834e+03,3.159666466144741662e+03,2.724645577478387622e+03,2.318210712991835408e+03,2.619770173374284241e+03,3.049290117646581621e+03,3.605787911777421414e+03,3.536301210803125286e+03,3.542296652588483084e+03,3.591172580520676547e+03,3.449952413249852270e+03,3.164561149304848186e+03,3.280105149033496673e+03,3.284765802465722118e+03,3.375673056246553188e+03,3.250729175666838273e+03,3.381821453691784882e+03,3.366844154868564146e+03,3.002504419328220592e+03,2.746149917026275943e+03,3.113027762407833052e+03,3.288773883632493380e+03,3.835754037976484142e+03,3.779691311446084910e+03,3.635890677512907587e+03,3.647908160589048748e+03,3.941677205783264526e+03,3.931051264608595829e+03,3.827510147140610570e+03,3.746239142450233430e+03,3.192645660558829150e+03,3.214036680090956906e+03,3.949689515950580244e+03,4.145748415822004972e+03,4.357040456179126522e+03,4.492772358040097970e+03,4.484388641223498780e+03,4.755146529106606977e+03,4.377676238538831058e+03,4.251618044470806126e+03,4.376990740031365931e+03,4.377809516687338146e+03,4.408048749450658761e+03,5.095529736422431597e+03,4.984622146139446158e+03,4.561657075130581688e+03,4.793726994310213740e+03,5.333404538462524215e+03,5.446167656840883865e+03,4.351369863404879652e+03,4.274286843697379481e+03,4.626481813106209302e+03,4.762686689548943832e+03,4.556026738768957330e+03,4.623972675296639864e+03,4.341144692080336426e+03,4.489639994158559603e+03,4.858685673721249259e+03,4.649344181559763456e+03,4.809961000713288740e+03,5.390845337068119989e+03
3.820861682394853233e+03,3.604601436075863603e+03,3.327397692083912261e+03,3.845357990097114907e+03,4.164947365690116385e+03,4.334770088291172215e+03,4.601291843365405839e+03,4.189345328353936566e+03,4.125517842232448857e+03,3.835801428975120416e+03,4.378272524958246322e+03,4.428697185283532235e+03,3.867141326823232248e+03,3.315467966966847143e+03,3.493077567226002884e+03,4.025266168589805147e+03,3.810547384019042966e+03,4.271930857132282654e+03,4.022725235527427230e+03,4.240295311904016671e+03,3.901483388735884546e+03,3.972173215613664524e+03,4.204068562783425477e+03,4.166456794082545457e+03,3.771842986209275296e+03,3.188736902353492496e+03,3.093584297776613766e+03,3.368666416574799769e+03,3.624682276899585304e+03,3.993706739785152422e+03,4.061071322352347579e+03,3.973647787429130858e+03,3.710589350888497393e+03,4.071832786646569730e+03,4.100551604265220703e+03,3.845670415234368193e+03,4.016422921506684361e+03,4.354010204465474999e+03,4.264806892212334787e+03,3.965610544477318399e+03,3.923459886512429875e+03,3.363929221535050146e+03,3.124634891988511754e+03,2.821560271734523667e+03,2.437412076687044646e+03,3.248521357190786148e+03,3.501176963561817047e+03,3.487059105983744303e+03,3.713593564339485965e+03,3.395806934511239433e+03,3.166110264363459919e+03,3.043888436688212096e+03,3.438704155896782595e+03,3.842704842497143090e+03,4.077550642864280690e+03,3.831207053210825052e+03,3.713536572688155502e+03,3.601258078930702140e+03,3.011200918436557458e+03,2.792664084395871669e+03,3.242083409502673021e+03,3.126009205437940636e+03,3.490471904165128308e+03,3.508198416641003405e+03,4.045456018064437103e+03,3.891380245193583505e+03,3.753651152462020946e+03,3.777943941633801387e+03,3.603706075293976937e+03,3.474129450353905668e+03,3.226598942807625463e+03,3.470194832463147577e+03,3.660961374663206698e+03,3.995071333530393076e+03,4.163276605514781295e+03,4.622662122426391761e+03,4.291086438241549331e+03,4.225856482992095152e+03,4.540577664382599323e+03,4.393914794409744900e+03,4.334360040928125272e+03,4.250429893544642255e+03,4.393095839176529807e+03,4.825860693511409409e+03,4.957826732975601772e+03,4.732098083166569268e+03,4.395405574235869608e+03,5.068118648452863454e+03,5.202744323823498235e+03,4.922658164563488754e+03,4.516137931651435792e+03,4.764818042950576455e+03,4.429431664977457331e+03,4.775025594653879125e+03,4.637982604190933671e+03,4.433356223016899094e+03,4.739587765775081607e+03,4.771607974886952434e+03,4.756922199159957017e+03,5.181307792605616669e+03
4.121895572945840286e+03,3.729660014267207771e+03,3.776924996896560970e+03,3.652362370225490849e+03,3.927132922757922643e+03,4.011782744931576417e+03,4.667807367678540686e+03,4.397809963737309772e+03,4.698967455251006868e+03,4.359028020885990372e+03,4.325839891098405133e+03,4.388693501977139022e+03,4.293220062125262302e+03,4.129984594794244003e+03,3.793270222906878644e+03,3.561346473451912971e+03,3.416536197805451593e+03,3.572707115416140368e+03,4.178500927686181058e+03,4.030114056008749685e+03,3.737196790245619923e+03,3.742101533257043229e+03,4.080555204966075507e+03,3.738363188762935351e+03,3.876595903332513444e+03,3.591114925582446176e+03,3.521793842244871030e+03,3.062556374370810772e+03,3.543157760554559445e+03,4.393297444379415538e+03,3.767167255755592123e+03,4.145809506246229830e+03,4.108533802908012149e+03,3.158052519043494613e+03,4.255299074173812187e+03,3.930026945546730076e+03,3.772581309565749962e+03,3.643640411104608575e+03,3.746943400071818360e+03,3.877517557487410159e+03,3.755626259280314116e+03,3.313405535877066995e+03,3.551656557648307626e+03,3.354147661591429369e+03,3.021192774342189296e+03,3.095619083408550068e+03,3.421075104076815933e+03,3.697793083954983103e+03,3.751238174245594564e+03,3.132839589371538295e+03,3.403073438085260477e+03,3.076345301172234031e+03,3.217179435467262010e+03,3.597425182038633011e+03,3.790302192606653080e+03,4.386464483831321559e+03,4.012460488084518147e+03,4.369140093290407094e+03,3.943762409723278324e+03,3.934315716123693164e+03,3.678412793149148911e+03,3.621509205910479523e+03,3.625927759624208193e+03,3.865612042342194854e+03,3.974331491660494521e+03,4.011779683607422612e+03,3.510790669401349078e+03,3.816125295204533359e+03,3.870617426385174895e+03,3.501369053148790499e+03,3.334832993670303040e+03,3.519618558841631511e+03,3.429893409871761378e+03,3.609985599457130775e+03,3.786006006822294694e+03,4.021006582636442090e+03,3.862486073226666576e+03,4.099941074184812351e+03,4.240584224371033088e+03,4.510000784572469456e+03,4.564207880963355819e+03,4.310486959297832982e+03,3.979438367102851316e+03,4.257496212030038805e+03,4.691512425131179953e+03,4.802448485728795276e+03,4.449716985247297998e+03,4.888869105348187986e+03,4.585080397220610394e+03,4.969908027652993042e+03,4.788157170122696698e+03,4.317527511638268152e+03,4.475639138688910862e+03,4.492452041489470503e+03,4.611854168523423141e+03,4.685912361863965089e+03,4.733804074080708233e+03,4.701293211240084929e+03,5.013964045267536676e+03,5.061466799243181413e+03
4.374840355397911480e+03,3.888977003688701643e+03,4.331965303101448626e+03,4.282305684689556983e+03,3.948961005838754772e+03,4.203678618115654899e+03,4.299088765090651577e+03,5.277889006617264386e+03,4.834918990112657411e+03,4.670754836084866838e+03,4.139657851892245162e+03,4.446088312691000283e+03,4.329936912235522868e+03,4.100009987992985771e+03,4.236471105771072871e+03,3.957613523923414959e+03,3.507582546250681844e+03,2.918606092708580491e+03,3.230708685447338212e+03,3.449743732986700707e+03,3.680462332662770223e+03,3.514890955950897478e+03,3.967067343605335736e+03,3.514807900525868718e+03,3.402214779178506888e+03,3.509925717772723146e+03,3.521185514617117406e+03,3.883792030465709558e+03,3.211014481360564787e+03,2.936140855744610235e+03,3.688092759649254276e+03,3.912387748838664265e+03,4.184095353014745342e+03,3.892697703050533619e+03,3.753174580824375880e+03,4.160483904051787249e+03,3.731268876168888255e+03,3.772126082160399619e+03,3.663989525968342605e+03,3.570120704682721680e+03,3.788046515429662577e+03,3.363216783375032264e+03,3.122354171479207707e+03,3.309174190639022072e+03,2.518500005689345016e+03,2.668552764934499464e+03,3.073817820928776200e+03,3.321228435116043329e+03,4.095665798945160077e+03,3.882257558740966942e+03,3.397404631083436470e+03,3.029331364130849579e+03,2.566765446059520855e+03,3.008688651273408595e+03,3.324897772261516820e+03,3.706024823034701058e+03,4.318503257690226746e+03,4.145185863494029036e+03,4.009138832326135343e+03,4.000118827787844566e+03,4.020020164468335679e+03,4.407343352336194584e+03,3.995474059226505688e+03,3.881074042319424279e+03,3.814257496301509491e+03,4.126727218339413412e+03,3.563488779591073126e+03,3.370430912794988672e+03,3.509827236675430868e+03,3.145611790895732611e+03,3.302735826270676625e+03,3.325267376131020683e+03,3.582081876401788577e+03,3.312737844071763448e+03,3.148139866396664729e+03,3.421793520322612039e+03,3.631786538797132380e+03,3.758274083577729471e+03,3.920223233521384827e+03,4.383034907892839328e+03,4.685348355407016243e+03,4.493660873361030099e+03,4.526835031605323820e+03,4.047377169044519178e+03,4.410079555361195162e+03,4.301832085694310081e+03,4.553451255262032646e+03,4.147168742674200985e+03,4.272509115753903643e+03,4.489431118310809325e+03,5.041638764268816885e+03,4.843668450128855511e+03,4.576267329691439045e+03,4.321560576611605939e+03,4.491692994669210748e+03,4.871517715628971928e+03,4.849559815396662088e+03,4.796742083965626989e+03,4.641020611259108591e+03,5.521036029618732755e+03
4.057804566340456859e+03,4.628971792128782909e+03,4.490454059776806389e+03,4.135013593551599115e+03,4.246524196663459406e+03,4.114757194291334599e+03,4.142045523162334575e+03,4.107548660291637134e+03,4.676613037007673483e+03,4.542818936328710151e+03,4.098520985435605326e+03,4.168157589249300145e+03,4.264403664799207945e+03,4.342272866564120704e+03,4.392519153735377586e+03,4.312908475207177617e+03,3.546255829101896779e+03,3.573059303752680080e+03,3.219240701553128019e+03,3.787828761741866401e+03,3.958779123094979241e+03,3.919498209917623171e+03,3.741992754205443816e+03,3.344055266698379000e+03,3.063387132709373418e+03,3.252125037436838738e+03,3.593633425941718997e+03,4.038726683338949897e+03,3.371343723124551616e+03,3.110225188174442337e+03,3.171988789077176534e+03,3.496105812071598848e+03,3.599576366017839064e+03,3.542702533149209103e+03,3.334700744466858396e+03,3.605194763215263720e+03,3.757079469856128981e+03,3.524027860553472692e+03,3.645231117653320780e+03,3.554612631776976741e+03,3.448118629059648811e+03,3.474002728541293891e+03,3.105901833138219445e+03,2.618761892249513039e+03,2.710763730985217990e+03,2.880049029627393793e+03,2.968749629936086421e+03,3.531475943168205959e+03,3.534178488634870519e+03,3.716594231756662793e+03,3.429233890101213092e+03,3.378144922434549699e+03,3.075387106712089917e+03,2.986465631865699834e+03,3.015200938116390262e+03,3.473831830120407176e+03,3.559083117453503291e+03,3.616117397722506212e+03,3.878381556704076502e+03,3.970051326805874396e+03,4.232457743820136784e+03,4.212526669776962081e+03,4.647061522211828560e+03,4.243087690227239364e+03,4.004885071392342070e+03,3.660450660757568585e+03,3.758746216295351132e+03,3.899219207880689737e+03,3.710519331602156853e+03,3.316099024926442780e+03,3.135102732777992060e+03,3.189289624429463402e+03,3.450697709622454568e+03,3.643571837443562799e+03,3.543827799375047107e+03,3.807729860319367617e+03,3.626422188986083256e+03,3.925439576813274925e+03,3.759587298099254895e+03,3.997995204229699993e+03,4.147637814067668842e+03,4.676861965179768958e+03,4.268796962588668066e+03,4.192101642577891653e+03,4.094633350366929790e+03,3.967918238653887784e+03,4.113917226469275192e+03,3.881086015498336565e+03,4.193179832441186591e+03,4.509726762045989744e+03,4.960474217125888572e+03,4.937670379489419247e+03,4.719465180395050993e+03,4.719460494868360911e+03,4.251636361393659172e+03,4.054095168366958660e+03,4.695709883211577107e+03,4.674026821858853509e+03,4.904382561082236862e+03,5.465321163052667544e+03
4.536067942734835015e+03,4.710045154330317928e+03,4.098456536058489291e+03,4.483427853141502965e+03,4.563015588745905916e+03,4.574463121294032135e+03,4.069356821685678369e+03,3.892973026639778254e+03,4.232023358930066934e+03,4.582891567457989368e+03,4.125052699538311572e+03,3.946144162433336533e+03,4.030448718264508898e+03,4.170074539412348713e+03,4.475138135983782377e+03,4.199286944528733329e+03,4.237983569976620856e+03,3.852520969892667836e+03,3.413222977695848385e+03,3.609694918225047786e+03,3.572016174554624740e+03,4.108695610896897961e+03,4.281276637582609510e+03,3.049047269604402572e+03,3.300087899929123068e+03,3.029583438663882134e+03,3.697472282694698151e+03,3.952056574304700007e+03,3.699813761984776647e+03,3.449220144512260049e+03,3.118054099513910387e+03,3.049605595604310565e+03,3.017420313091123262e+03,3.382921302423468205e+03,3.431010112893647147e+03,3.042569941382521392e+03,3.119406022778625356e+03,3.229676704571409573e+03,3.499491942718132577e+03,3.458106590280662658e+03,3.911702820077639899e+03,3.236104413830963949e+03,3.455693977722398813e+03,2.401360596877937496e+03,2.451474150136092248e+03,2.805558050088284290e+03,3.232232059872023456e+03,3.244682031517994346e+03,3.090829514214735809e+03,3.557829241598492899e+03,3.276576207615188196e+03,3.402142225796061666e+03,3.067842592386512024e+03,3.038341751009090785e+03,3.349906120443216878e+03,3.228709445190299448e+03,3.161233634512182562e+03,3.108145324544341747e+03,2.941836517362205996e+03,3.777626116660888329e+03,3.957716188830384453e+03,4.262684705775807743e+03,4.455536494434271845e+03,4.420109371686334271e+03,4.582725252519655442e+03,4.039275791351684347e+03,3.830534004088252914e+03,3.748675828921496304e+03,3.824268562016206943e+03,3.627542259464538347e+03,3.715788457224666672e+03,3.229507685463406233e+03,3.277417536025760000e+03,3.324649924056553118e+03,3.612546031453633077e+03,3.941075698105431456e+03,3.706735016223673483e+03,4.000256289746029324e+03,3.889422052191240709e+03,3.909012043701611219e+03,3.754905657589219572e+03,4.301317749221756458e+03,4.371377419529830149e+03,3.897505895299617350e+03,4.474635942763706225e+03,4.297207981071009272e+03,4.098029294258111804e+03,4.181646174640200115e+03,3.747179300608904214e+03,4.766586093708255248e+03,4.832803904247432001e+03,5.250598373249471479e+03,5.126698769864369751e+03,4.861256191080102326e+03,4.865667941851266733e+03,3.946285331995218257e+03,4.174297372468510730e+03,4.317754075136685060e+03,4.240431685391391511e+03,4.637498430264973649e+03
4.421196456397031398e+03,4.750593260122754145e+03,4.447301455927408824e+03,4.219863235155714392e+03,4.830571416600906559e+03,4.954741709070631259e+03,4.869921056505516390e+03,4.029110979135039997e+03,3.924758177078705558e+03,4.322239042577194596e+03,4.239552379553955689e+03,4.611483450672074468e+03,4.026298642679069872e+03,4.079925082411081803e+03,4.448503416826978537e+03,3.634081349901221984e+03,3.745386146993164402e+03,4.067642259063909023e+03,4.188710010051559948e+03,3.847386278918902008e+03,3.773637219792147334e+03,3.961639836976257811e+03,3.829291463636288881e+03,3.326241668054006368e+03,3.125039905174061005e+03,3.356388839997079231e+03,3.453239084876099241e+03,3.448994992624425322e+03,3.728775495675032744e+03,3.566882997235579296e+03,3.450503536634320881e+03,3.249868526899384960e+03,3.137194595098040281e+03,3.104065940035820859e+03,2.952716310338651056e+03,3.251375412692030295e+03,3.108809861485030524e+03,3.002144297059915516e+03,2.876190885314733805e+03,3.313644854892791045e+03,3.134630038817608693e+03,3.506937482733082106e+03,3.246034677595356698e+03,3.037732777101793545e+03,2.351563559026252278e+03,2.882078611008268126e+03,2.825594433682349518e+03,3.109426820346162458e+03,3.169932234029035953e+03,3.011042767029300194e+03,3.326721096927528379e+03,2.608283991608715951e+03,2.787039283928758778e+03,3.225935962040048253e+03,2.967981909364057174e+03,3.066129696485671047e+03,3.096169603031865790e+03,3.257633983792086383e+03,3.560829960037738601e+03,3.315942914401955022e+03,4.037257077671555635e+03,4.066936096618406737e+03,4.717801486776305865e+03,4.610396714612183132e+03,4.094525608764072331e+03,3.698956404140788436e+03,3.594641009764877708e+03,3.637459512601276856e+03,4.259423519673140618e+03,3.975293113102954521e+03,3.864391960104370810e+03,3.686702331729627076e+03,3.918875706658301624e+03,3.519605590732368910e+03,3.716070932407281362e+03,4.444446379984780833e+03,4.084801151019597910e+03,3.974245383414990101e+03,3.865711943553747460e+03,4.040414850543570537e+03,3.831820908229411998e+03,4.048607821354352382e+03,4.467338893977572297e+03,4.002231124446619560e+03,3.799865905322017170e+03,4.725417244917885910e+03,4.383961196552357251e+03,4.371112274843397245e+03,4.473579607353398387e+03,4.666792334633274550e+03,4.549269537489992217e+03,5.156801705673419747e+03,5.701532747679993918e+03,5.143585714191061015e+03,4.747475582093476078e+03,4.865124131630054762e+03,4.088012641626834466e+03,4.042596392653969360e+03,4.322948853100647284e+03,3.851556848368815736e+03
4.652925131473974034e+03,4.304157960734882181e+03,4.573988097325820490e+03,4.004404749632608855e+03,4.412247678667386026e+03,4.767094435087674356e+03,4.852169687778247862e+03,4.579673801136237671e+03,4.672035022320244025e+03,4.280022268514261668e+03,4.755664598693892913e+03,4.614840184103052707e+03,4.543838705922736153e+03,4.354856771141820900e+03,4.382409853530056353e+03,3.978277691560967469e+03,3.638888793826622987e+03,4.092003103172364717e+03,4.287060422817443396e+03,4.396250270103010735e+03,4.514432484972702696e+03,4.064809743379558768e+03,3.951254881538241534e+03,3.758690806328167128e+03,3.734348933925787151e+03,3.540136709820725173e+03,3.537930464525140906e+03,3.266003507969760904e+03,3.963036362033158184e+03,3.829809116543342498e+03,3.730096491062116002e+03,3.623388416749654425e+03,3.154256987313458467e+03,3.524615184096060148e+03,3.322122290746887757e+03,2.920782651663551405e+03,3.470091427736174410e+03,3.605198020124016239e+03,3.031867399074581954e+03,3.125188421913912407e+03,2.726222669638294064e+03,3.511562548272020194e+03,3.719143566453107269e+03,3.887469981837205069e+03,3.427899739523946664e+03,2.338800592496588251e+03,2.854644690662720222e+03,3.337807036071020320e+03,3.299286632346575061e+03,3.282726186744565894e+03,3.081555615356276576e+03,3.112266249520893780e+03,3.043672222166171196e+03,2.695533855911950923e+03,3.305951832331039896e+03,3.151067988935074482e+03,2.545164139069060184e+03,3.334584558711543195e+03,2.946558091145092476e+03,3.221518326723565679e+03,3.591889142964623716e+03,4.178676486122723873e+03,3.843931532092932684e+03,4.362851002489273014e+03,4.255539022461724016e+03,3.717078014513425387e+03,2.866806030463055322e+03,3.430763047027077391e+03,3.658132957751751292e+03,4.577823145648475474e+03,4.251844880086925514e+03,4.022624339385524763e+03,3.656262080517217328e+03,4.332723933241476516e+03,4.245780311901438836e+03,4.418523554752589916e+03,4.224867913393403796e+03,4.147194117649964937e+03,4.229780624351305050e+03,4.056681077383363572e+03,4.113690390853155805e+03,3.775091910007970000e+03,4.242551354739170165e+03,4.447791182755237060e+03,4.335804926402977799e+03,4.226572093024084097e+03,4.450183871195466963e+03,4.309552609151376600e+03,4.113706505323354577e+03,4.612075850910549889e+03,5.157079980039001384e+03,5.165732923307571582e+03,5.123969259234116180e+03,5.316453136255038771e+03,5.528606165526743098e+03,5.856830226991209202e+03,4.757046157277151906e+03,4.153845609705163042e+03,4.524211570345966720e+03,4.247744032294615863e+03
5.040644191073312868e+03,4.774506802253946262e+03,4.792516631776578834e+03,4.204293901752181227e+03,4.186924212117467505e+03,4.483529131948925169e+03,4.912671385353745791e+03,4.737933366676614241e+03,4.633684734678290624e+03,4.513790312705692486e+03,4.283891144468816492e+03,4.489709537238920348e+03,4.842933511236306913e+03,4.284541871436101246e+03,4.363351639536237599e+03,4.329114470494244415e+03,3.545441882535145396e+03,4.002141044983393385e+03,4.258681641779176971e+03,4.069950769593587211e+03,4.584872771413555711e+03,4.339013874410430617e+03,4.080074441015075081e+03,3.946838368707282825e+03,3.697971644189932249e+03,3.462396228232802969e+03,3.691653428290946067e+03,3.363406321858544288e+03,3.655207794493356687e+03,3.684502821347180998e+03,4.099972053084513391e+03,3.294118564435854751e+03,3.585060051590113289e+03,3.559009484103926297e+03,3.688595020898756502e+03,3.336557378040398817e+03,3.447357753948575009e+03,3.738622159778991772e+03,3.308273123889060116e+03,2.705130979578982988e+03,2.877252322931964500e+03,2.509887846061445998e+03,3.161950162941417148e+03,3.554740382534651417e+03,3.550193423280026764e+03,3.410220031292912608e+03,3.041935975164979482e+03,3.160628929451343993e+03,3.518649547702811105e+03,3.899612868655835882e+03,3.618829569352898943e+03,3.106866447875408085e+03,3.090884354435479963e+03,3.126945332853142190e+03,3.013062109981616231e+03,3.418671564943196699e+03,3.374750407161306612e+03,3.338688450820650360e+03,3.725438380229673385e+03,3.408272876064879256e+03,3.481455454164327421e+03,3.997555946732019038e+03,4.456335278942783589e+03,4.117559334837136703e+03,4.405144930424559789e+03,3.804866722889801167e+03,3.176405420959630646e+03,2.775003696521719121e+03,3.645680817667838255e+03,3.612400456986440986e+03,4.837264423613101826e+03,4.164129873089553257e+03,3.737490405246683167e+03,3.790557047842457905e+03,4.425980676777255212e+03,3.861930306833898157e+03,4.103375327146307427e+03,4.353014823420540779e+03,4.025195987733579386e+03,4.153632550047736004e+03,4.007397015415719125e+03,4.023736926627158937e+03,3.896818066784324401e+03,4.308153532991013890e+03,4.329757612180569595e+03,4.395972335884557651e+03,3.856223207769116925e+03,4.399197355843817604e+03,4.470893023290724159e+03,4.030928164145387200e+03,4.950520474705972447e+03,5.466280122843849313e+03,4.928841758732811286e+03,5.096314430336157784e+03,5.618898841476338930e+03,5.953593632308398810e+03,5.043200813421978637e+03,4.840814887840947449e+03,4.328276364977711637e+03,4.371642598230975636e+03
4.958187688604371033e+03,5.161006391880291631e+03,4.409350671087529008e+03,4.376793828858850247e+03,3.843669482745366167e+03,4.024191125087446380e+03,4.537300414831803209e+03,4.098379059046363182e+03,4.629894118074256767e+03,4.955134434441173653e+03,4.558220679242178448e+03,4.591072131402270315e+03,4.518628174288033733e+03,4.582061727516673272e+03,4.495475813400331390e+03,4.331794506724700113e+03,4.321142000059318889e+03,4.057453747096107691e+03,3.564072080893869952e+03,3.349560828589701032e+03,3.779059913339361628e+03,3.946169732993698744e+03,3.827279654942863090e+03,3.600962848230779855e+03,3.789153243637013929e+03,3.773061690851230651e+03,3.445518408352825190e+03,3.689270689154216143e+03,3.747651526866986387e+03,3.680185852573290049e+03,3.678142325160159544e+03,3.631741001600344589e+03,3.470246152161115333e+03,3.850220699427170985e+03,4.063197565043378745e+03,3.592644074004632785e+03,3.789199792771508328e+03,3.449228154977129634e+03,3.233122913704461098e+03,3.216160924417610204e+03,2.759813865269120470e+03,2.558893616656152517e+03,2.922745419644768845e+03,3.802023577607694278e+03,3.842865672563035332e+03,3.469244827045115926e+03,2.853089461459479026e+03,3.016322624293704393e+03,3.225402662365097513e+03,3.795779692359898490e+03,3.147268970696974066e+03,2.991449331529257051e+03,2.989218298011705429e+03,3.416568409738492392e+03,3.533007294043047750e+03,3.826928197922648906e+03,3.393795908156208498e+03,3.453837760829090257e+03,3.378992484041245916e+03,3.541606502569040458e+03,3.918426406316660632e+03,3.957571388197909073e+03,4.126324943338246158e+03,4.042318543472297733e+03,3.879337319112253681e+03,4.048500887600924216e+03,3.370266111511375129e+03,3.139466123131204768e+03,3.457821249358492878e+03,3.806471171382493139e+03,4.134327363727808915e+03,4.185890334921299655e+03,4.188811509954615758e+03,3.929484938105297260e+03,3.774143664851326776e+03,4.092271734366861892e+03,4.319410761724589975e+03,4.725329665536051834e+03,4.871651980204151187e+03,4.325053462434324501e+03,4.199884327922636658e+03,3.690379687843647844e+03,3.751213054380176800e+03,3.810177295439881618e+03,4.093647952640208587e+03,4.693713993403751374e+03,4.422549927331179788e+03,4.289364860085261171e+03,4.784511507217345752e+03,4.233976696332155370e+03,4.379059463843018420e+03,4.872082563950063559e+03,4.890458366271605883e+03,4.749801984362096846e+03,5.023324128904603640e+03,5.149695589974024188e+03,5.171555901995253407e+03,4.558366126154198355e+03,4.191213144264316725e+03,4.440420959818149640e+03
